wmpid,face_url_2022,face_category_2022,face_2022,full_name
WMPID898,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Emanuel_Cleaver.jpg,House,yes,Emanuel Cleaver
WMPID899,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kevin_Craig.jpg,House,yes,Kevin Craig
WMPID900,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Congressman_Jason_T._Smith.jpg,House,yes,Jason Smith
WMPID901,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bennie_Thompson.jpg,House,yes,Bennie G Thompson
WMPID902,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Matt-Rosendale.jpg,House,yes,Matt Rosendale
WMPID2527,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ryan-Zinke.PNG,House,yes,Ryan Zinke
WMPID904,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Virginia_Foxx.jpg,House,yes,Virginia Foxx
WMPID905,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Patrick_T._McHenry.jpg,House,yes,Patrick McHenry
WMPID906,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Alma_Adams_official_portrait.jpg,House,yes,Alma Adams
WMPID908,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/220px-Donald_Norcross_official_portrait.jpg,House,yes,Don Norcross
WMPID909,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ClaireGustafson.PNG,House,yes,Claire Gustafson
WMPID910,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Bonnie_Watson_Coleman_official_portrait.jpg,House,yes,Bonnie Coleman
WMPID5114,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Allen_Cannon.jpg,House,yes,Allen Cannon
WMPID915,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/YvetteClarkeNY.png,House,yes,Yvette D Clarke
WMPID918,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Elise_Stefanik_official_congressional_photo.jpg,House,yes,Elise Stefanik
WMPID919,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Claudia-Tenney.PNG,House,yes,Claudia Tenney
WMPID921,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian_Higgins.JPG,House,yes,Brian M Higgins
WMPID922,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Frank_Lucas.jpg,House,yes,Frank D Lucas
WMPID923,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BRENDAN_BOYLE.jpg,House,yes,Brendan Boyle
WMPID5110,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MikeWinton.jpg,House,yes,Mike Winton
WMPID5156,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/PaulCook.jpg,House,yes,Paul Cook
WMPID927,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Al_Green.jpg,House,yes,Al Green
WMPID928,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lloyd-Doggett.PNG,House,yes,Lloyd Doggett
WMPID929,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Michael_McCaul.jpg,House,yes,Michael McCaul
WMPID930,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill-Kelsey.PNG,House,yes,Bill Kelsey
WMPID931,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sheila_Jackson-Lee.jpg,House,yes,Sheila Jackson Lee
WMPID5052,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Vince_DuncanTX.png,House,yes,Vince Duncan
WMPID4182,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_KollsTX.jpg,House,yes,Mike Kolls
WMPID935,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Don_Beyer__official_114th_Congress_photo_portrait-7_fixed.jpeg,House,yes,Don Beyer
WMPID936,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dan_Newhouse_official_congressional_photo.jpg,House,yes,Dan Newhouse
WMPID937,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Cathy_McMorris_Rodgers.jpg,House,yes,Cathy McMorris Rodgers
WMPID939,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Doug_Basler.jpg,House,yes,Doug Basler
WMPID940,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Gwen_Moore.jpg,House,yes,Gwen Moore
WMPID941,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Glenn_Grothman_official_congressional_photo.jpg,House,yes,Glenn S Grothman
WMPID942,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/amooney2.jpg,House,yes,Alex Mooney
WMPID944,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Robert_Aderholt.jpg,House,yes,Robert B Aderholt
WMPID945,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tom_O_Halleran-7_fixed.jpg,House,yes,Tom O'Halleran
WMPID946,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Andy_Biggs__official_portrait__115th_Congress-7_fixed.jpg,House,yes,Andy Biggs
WMPID948,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DorisMatsui.PNG,House,yes,Doris Matsui
WMPID949,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jimmy_Panetta_115th_Congress_photo.jpg,House,yes,Jimmy Panetta
WMPID950,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kevin-McCarthy.PNG,House,yes,Kevin McCarthy
WMPID951,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brad-Sherman.PNG,House,yes,Brad Sherman
WMPID952,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Salud_Carbajal_115th_Congress_photo.jpg,House,yes,Salud Carbajal
WMPID954,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nanette_Barragan.jpg,House,yes,Nanette Barragan
WMPID4141,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Omar_Navarro.png,House,yes,Omar Navarro
WMPID955,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lou_Correa.jpg,House,yes,Lou Correa
WMPID956,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Diana-DeGette.jpg,House,yes,Diana DeGette
WMPID957,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Doug_Lamborn.jpg,House,yes,Douglas L Lamborn
WMPID959,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lisa_Blunt_Rochester.jpg,House,yes,Lisa Blunt Rochester
WMPID5139,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Scott_WalkerDE.jpeg,House,yes,Scott Walker
WMPID960,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Matt_Gaetz.jpg,House,yes,Matt Gaetz
WMPID961,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Neal_Dunn__official_portrait__115th_Congress-7_fixed.jpg,House,yes,Neal Dunn
WMPID962,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John_Rutherford_115th_Congress_photo.jpg,House,yes,John Rutherford
WMPID3937,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lashonda_Holloway.JPG,House,yes,Lashonda Holloway
WMPID3626,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Alan_Grayson_high_res.jpg,House,yes,Alan Mark Grayson
WMPID965,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Gus_M._Bilirakis.jpg,House,yes,Gus Bilirakis
WMPID966,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Darren_Soto_115th_Congress_photo.jpg,House,yes,Darren Soto
WMPID967,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kathy_Castor.jpg,House,yes,Kathy Castor
WMPID3510,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/chris_headshot.jpg,House,yes,Jack Martin
WMPID968,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Vern_Buchanan.jpg,House,yes,Vernon Buchanan
WMPID3278,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/elynn.jpg,House,yes,Eric Lynn
WMPID969,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kimberly_Walker.jpg,House,yes,Kimberly Walker
WMPID972,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian_Mast_official_congressional_photo.jpg,House,yes,Brian Mast
WMPID973,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Drew_Ferguson_official_congressional_photo.jpg,House,yes,Drew Ferguson
WMPID974,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Hank-Johnson.jpg,House,yes,Hank Johnson
WMPID975,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Raja_Krishnamoorthi.jpg,House,yes,Raja Krishnamoorthi
WMPID976,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Darin_LaHood.jpg,House,yes,Darin LaHood
WMPID977,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jim_Banks.jpg,House,yes,Jim Banks
WMPID3133,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Erin_Houchin.PNG,House,yes,Erin Houchin
WMPID979,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/James_Comer.jpg,House,yes,James Comer
WMPID982,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Clay_Higgins.jpeg,House,yes,Clay Higgins
WMPID4997,https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/245389709_248305337312705_8842820281340025122_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=e3f864&_nc_ohc=iZyWJYfUYpIAX9og1E3&_nc_ht=scontent-lga3-2.xx&oh=00_AfDIlohZPf18_zvs20_fyOfvyZ0ih4rAknE-ia-TcNim7A&oe=63BCB5C7,House,yes,Guy Mclendon
WMPID983,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/600px-Mike_Johnson_official_photo.jpg,House,yes,Mike Johnson
WMPID984,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John_Sarbanes.jpg,House,yes,John Sarbanes
WMPID323,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MFUME.jpeg,House,yes,Kweisi Mfume
WMPID986,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jamie_Raskin.jpg,House,yes,Jamie Raskin
WMPID987,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DAVID_TRONE.jpg,House,yes,David Trone
WMPID988,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jack_Bergman.jpg,House,yes,John Bergman
WMPID991,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ANGIE_CRAIG.jpg,House,yes,Angie Craig
WMPID4790,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jacob_Turk2022.jpg,House,yes,Jacob Turk
WMPID4807,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Randy_Langkraehr.jpg,House,yes,Randy Langkraehr
WMPID4795,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jack-Truman.PNG,House,yes,Jack Truman
WMPID994,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Trent_Kelly_official_congressional_photo.jpg,House,yes,Trent Kelly
WMPID997,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Don_Bacon_official_congressional_photo.jpg,House,yes,Don Bacon
WMPID998,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Adrian_Smith1.jpg,House,yes,Adrian Smith
WMPID5160,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Trevor_Ferrigno.png,House,yes,Jeremy Marcus
WMPID5123,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Pam_Daniels.jpg,House,yes,Hank Schroeder
WMPID1000,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Josh_Gottheimer.jpg,House,yes,Josh Gottheimer
WMPID1001,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill_Pascrell.jpg,House,yes,Bill Pascrell Jr.
WMPID1003,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SUSIE_LEE.jpg,House,yes,Susie Lee
WMPID4995,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Stylo_Sapaskis.jpeg,House,yes,Stylo Adonis Sapaskis
WMPID1006,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JimjordanReplace.jpg,House,yes,Jim Jordan
WMPID1007,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Warren_Davidson.jpg,House,yes,Warren Davidson
WMPID1008,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Adam_Martin.jpeg,House,yes,Evelyn Rogers
WMPID1009,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Earl_Blumenauer.jpeg,House,yes,Earl Blumenauer
WMPID5115,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Earl_Blumenauer.jpeg,House,yes,David Delk
WMPID1011,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DWIGHT_EVANS.jpg,House,yes,Dwight Evans
WMPID1012,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian_Fitzpatrick_official_congressional_photo.jpg,House,yes,Brian Fitzpatrick
WMPID1013,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lloyd_Smucker_official_congressional_photo.jpg,House,yes,Lloyd Smucker
WMPID5133,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Evangeline_Hundley1.jpeg,House,yes,Larry Gaither
WMPID5150,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Rick-Tyler.PNG,House,yes,Rick Tyler
WMPID5159,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/TharonChandler2.jpeg,House,yes,Tharon Chandler
WMPID1018,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Steve_Cohen.jpeg,House,yes,Steve Cohen
WMPID1020,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian_Babin_official_congressional_photo.jpg,House,yes,Brian Babin
WMPID1022,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kay_Granger.jpg,House,yes,Kay Granger
WMPID1023,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Vicente_Gonzalez_115th_congress_photo.jpg,House,yes,Vicente Gonzalez
WMPID1024,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jodey_Arrington_115th_congress_photo.jpg,House,yes,Jodey Arrington
WMPID1960,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jan-McDowell.jpg,House,yes,Jan Mcdowell
WMPID4350,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Robert-Schafranek.jpg,House,yes,Robert Allan Schafranek
WMPID1027,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Bobby_Scott.jpg,House,yes,Bobby Scott
WMPID1028,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Donald_McEachin_115th_congress_photo.jpg,House,yes,Donald McEachin
WMPID1031,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Pramila_Jayapal_115th_Congress_photo.jpg,House,yes,Pramila Jayapal
WMPID1032,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Adam_Smith.jpg,House,yes,Adam Smith
WMPID1035,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike_Gallagher.png,House,yes,Mike Gallagher
WMPID5121,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Robbie_Hoffman.JPG,House,yes,Ralph Hoffman
WMPID1038,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Barry-Moore.jpg,House,yes,Barry Moore
WMPID1040,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/RickNeighbors2020crop.jpg,House,yes,Rick Neighbors
WMPID1041,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Michael_Kalagias1.jpg,House,yes,Mike Kalagias
WMPID1047,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/460px-Debbie_Lesko.jpg,House,yes,Debbie Lesko
WMPID1048,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Greg-Stanton.PNG,House,yes,Greg Stanton
WMPID1049,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mike-Thompson.PNG,House,yes,Mike Thompson
WMPID1051,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tom_McClintock.JPG,House,yes,Tom McClintock
WMPID1052,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nancy-Pelosi.PNG,House,yes,Nancy Pelosi
WMPID1053,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Barbara_Lee.PNG,House,yes,Barbara Lee
WMPID1054,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JOSH_HARDER.jpg,House,yes,Josh Harder
WMPID1057,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Anna-Eshoo.PNG,House,yes,Anna Eshoo
WMPID1062,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/aduenas2.jpg,House,yes,Angelica Duenas
WMPID1064,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Grace-Napolitano.PNG,House,yes,Grace Napolitano
WMPID1065,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/jgomez3.jpg,House,yes,Jimmy Gomez
WMPID1067,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Young-Kim.PNG,House,yes,Young Kim
WMPID1069,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/KATIE_PORTER.jpg,House,yes,Katie Porter
WMPID1070,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John-Briscoe.PNG,House,yes,John Briscoe
WMPID1072,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MikeLevin.png,House,yes,Mike Levin
WMPID90,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Sara-Jacobs_.jpg,House,yes,Sara Jacobs
WMPID1073,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian_Maryott.png,House,yes,Brian Maryott
WMPID1076,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/joe_neguse_resize.jpg,House,yes,Joseph Neguse
WMPID5164,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Richard-Tetu.PNG,House,yes,Richard Tetu
WMPID1078,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JASON_CROW.jpg,House,yes,Jason Crow
WMPID2090,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/_Brittany-Pettersen_.jpg,House,yes,Brittany Louise Pettersen
WMPID1080,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/John_B._Larson.jpg,House,yes,John B Larson
WMPID1081,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/James_A._Himes.jpg,House,yes,Jim Himes
WMPID1082,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JAHANA_HAYES.jpg,House,yes,Jahana Hayes
WMPID1083,,House,yes,Natale Stracuzzi
WMPID1084,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lee_Murphy_for_U.S._Congress_Delaware_photo.JPG,House,yes,Lee Murphy
WMPID4867,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Annette-Taddeo.jpg,House,yes,Annette Taddeo
WMPID2493,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Tom_WellsFL1.jpeg,House,yes,Tom Beckwith Wells
WMPID1087,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MICHAEL_WALTZ.jpg,House,yes,Michael Waltz
WMPID1090,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill_Posey.jpg,House,yes,Bill Posey
WMPID1091,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/GREG_STEUBE.jpg,House,yes,Greg Steube
WMPID2425,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sheila_Cherfilus-McCormick1.jpeg,House,yes,Sheila Cherfilus-Mccormick
WMPID1093,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/_Maria_Elvira_Salazar_.jpg,House,yes,Maria Salazar
WMPID1096,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/McBath__Lucy__official_resize_fixed.jpg,House,yes,Lucy McBath
WMPID1098,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tabitha-JohnsonGreen.PNG,House,yes,Tabitha Johnson-Green
WMPID1099,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Martin_Cowen1.JPG,House,yes,Martin Cowen
WMPID1100,,House,yes,Michael San Nicolas
WMPID1101,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Michelle_Rose_Tippens.jpg,House,yes,Michelle Tippens
WMPID2556,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mariannette-MillerMeeks.PNG,House,yes,Mariannette Jane Miller-Meeks
WMPID1103,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/CINDY_AXNE.jpg,House,yes,Cindy Axne
WMPID1105,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/RUSS_FULCHER.jpg,House,yes,Russ Fulcher
WMPID1106,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Michael_K._Simpson.jpg,House,yes,Mike Simpson
WMPID1109,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/chuy_garcia.jpg,House,yes,Jesus Garcia
WMPID1111,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SEAN_CASTEN.jpg,House,yes,Sean Casten
WMPID1112,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Janice_D._Schakowsky.jpg,House,yes,Jan Schakowsky
WMPID4905,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Max-Rice.PNG,House,yes,Maxwell Rice
WMPID1115,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bill_Foster__Official_Portrait__113th_Congress-7_fixed.jpg,House,yes,Bill Foster
WMPID1117,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LAUREN_UNDERWOOD.jpg,House,yes,Lauren A Underwood
WMPID1122,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/James_Baird-1.jpg,House,yes,Jim Baird
WMPID1123,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/GREG_PENCE_RESIZE.jpg,House,yes,Greg Pence
WMPID1125,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JeannineLeeLake2.jpg,House,yes,Jeannine Lee Lake
WMPID1126,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Andre_Carson.jpg,House,yes,Andre Carson
WMPID1128,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/SHARICE_DAVIDS.jpg,House,yes,Sharice Davids
WMPID1130,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ron_Estes__115th_official_photo-7_fixed.jpg,House,yes,Ron Estes
WMPID1131,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brett_Guthrie.jpg,House,yes,Brett Guthrie
WMPID1132,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Hank_Linderman1.jpg,House,yes,Hank Linderman
WMPID1139,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Richard_Neal.jpg,House,yes,Richard E Neal
WMPID1140,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/LORI_TRAHAN.jpg,House,yes,Lori Trahan
WMPID1142,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ayanna_Pressley.jpeg,House,yes,Ayanna Pressley
